Date,Return,Volatility,Drawdown,Regime
2002-06-13,-0.008506090681660788,0.0065245907933612355,-0.08172897400283491,1
2002-06-14,-0.00257686934902601,0.006475130029508373,-0.08409523846382566,1
2002-06-17,0.021066442968999646,0.008397307362169279,-0.06480038303988846,1
2002-06-18,0.0006315398877767553,0.008253118856380682,-0.06420976717874452,1
2002-06-19,-0.015827805817202115,0.008636384583292819,-0.07902127326947367,1
2002-06-20,-0.008455754679048024,0.008581953304505847,-0.086808843447329,1
2002-06-21,-0.007012627424529189,0.00854774995592372,-0.09321271279560786,1
2002-06-24,-0.0013180771599003323,0.008151273510099578,-0.09440792840775991,1
2002-06-25,-0.009432503049653616,0.008198115596586083,-0.1029499283847958,1
2002-06-26,-0.004465267324549141,0.008198493925436074,-0.10695549675806365,1
2002-06-27,0.014486772381030622,0.009100566978096728,-0.09401816431346705,1
2002-06-28,0.007029815658903239,0.009357630313698285,-0.0876492790182759,1
2002-07-01,-0.01614633704181544,0.009801559972429668,-0.10238040125959019,1
2002-07-02,-0.022173368653990447,0.01022283480217345,-0.12228365153350827,1
2002-07-03,-7.34466827808172e-05,0.010247485170639233,-0.1223481168877257,1
2002-07-05,0.030101867504080417,0.0125416328457945,-0.09592915618757328,1
2002-07-08,-0.008816093041046363,0.012372220471345816,-0.10389952886232091,1
2002-07-09,-0.012620150349667993,0.01256735011233149,-0.11520845153648679,1
2002-07-10,-0.02369380770058157,0.013333532130696777,-0.13617253234088111,1
2002-07-11,-0.0024006491024726414,0.01322085522710268,-0.13824627897580813,1
2002-07-12,-0.004455519494804669,0.013193541472382811,-0.1420858394795519,1
2002-07-15,-0.006991211802747262,0.013169237122804,-0.14808369908432656,1
2002-07-16,-0.00969476630750442,0.013236178580994545,-0.15634282853525758,1
2002-07-17,0.00638653106138229,0.012203375675494416,-0.15095478580454016,1
2002-07-18,-0.015828254402746288,0.012383157777606412,-0.16439368945426014,1
2002-07-19,-0.025700531957543585,0.012975867671268366,-0.18586921614236607,1
2002-07-22,-0.028575733170202372,0.013894020465597184,-0.2091336001875295,3
2002-07-23,-0.028766561383627466,0.014703299038854268,-0.23188410702398332,3
2002-07-24,0.038207084266416794,0.017778536551230146,-0.20253663837467467,3
2002-07-25,-0.005504677370876979,0.017760020182152173,-0.2069264168955171,3
2002-07-26,0.00926572259451236,0.018058002490061266,-0.19957801707743505,3
2002-07-29,0.04316683533472499,0.020525108015750887,-0.16502633314232268,3
2002-07-30,0.003290863908744945,0.020443614054837914,-0.1622785484373083,3
2002-07-31,-0.0043501446469282395,0.020250240265788564,-0.16592275792544073,3
2002-08-01,-0.020488125596168152,0.02017489172001113,-0.18301143721796992,3
2002-08-02,-0.01902708477366859,0.020449357674161877,-0.1985563478611412,3
2002-08-05,-0.027885622347996436,0.019490014288574112,-0.22090510287788442,3
2002-08-06,0.027224424792635458,0.020850335369282134,-0.1996946924448574,3
2002-08-07,0.011932689619539456,0.021098245695372293,-0.19014489760893177,3
2002-08-08,0.02196492290507548,0.021318177147119498,-0.17235649272062992,3
2002-08-09,0.002079417333709149,0.021334491161915502,-0.17063547646546143,3
2002-08-12,-0.002929098820291748,0.02132690037580207,-0.17306476711293833,3
2002-08-13,-0.015131344760061869,0.021504275933637726,-0.1855774092159945,3
2002-08-14,0.02603613166375226,0.02225885076438425,-0.16437299541240785,3
2002-08-15,0.009066131269319471,0.02230625026256441,-0.15679709129662853,3
2002-08-16,0.005359360800186453,0.022036480012036296,-0.15227806268112043,3
2002-08-19,0.015388090321023505,0.021369068597281386,-0.1392332409425445,3
2002-08-20,-0.008373606362752063,0.020311067574922435,-0.14644096295303355,3
2002-08-21,0.013205634243154678,0.018962971579399412,-0.13516917450485205,3
2002-08-22,0.007625364403540728,0.017467820638441198,-0.12857452431303665,3
2002-08-23,-0.0169630688671038,0.01796384257494714,-0.14335657466966328,3
2002-08-26,0.007309567065681335,0.01793930881270289,-0.13709488210083623,3
2002-08-27,-0.008946882664571922,0.015673768014018388,-0.1448151929413386,1
2002-08-28,-0.01774962121114116,0.016200856886481728,-0.15999439933215268,1
2002-08-29,0.0009548751094905552,0.016166789361338783,-0.15919229889224223,1
2002-08-30,-0.0003562262008367481,0.01544011311355687,-0.15949181662524217,1
2002-09-03,-0.031753601159317454,0.016498185196755413,-0.18618097825126664,1
2002-09-04,0.013282590506628604,0.015315214829073328,-0.1753713534388732,1
2002-09-05,-0.011963572586446392,0.014561914544131412,-0.18523685810887028,1
2002-09-06,0.016191257808955938,0.01475087182337157,-0.17204481802527602,1
2002-09-09,0.00457829918002751,0.013993040973637695,-0.16825419149454157,1
2002-09-10,0.007064457643382981,0.014066311969543001,-0.16237835846029344,1
2002-09-11,0.001405168306458338,0.0140442389686686,-0.16120135907679822,1
2002-09-12,-0.01597438514870809,0.014093093214028967,-0.1746006516291183,1
2002-09-13,-0.0010570778428620443,0.012845794832823223,-0.17547316299179394,1
2002-09-16,-0.004080303103101958,0.012672519756503242,-0.17883748240342937,1
2002-09-17,-0.0141595923606687,0.012882706222354216,-0.19046480891445716,1
2002-09-18,-0.008361863727179168,0.012298746567998429,-0.1972340318646704,1
2002-09-19,-0.024131513926333052,0.01308307394260456,-0.21660599000431438,1
2002-09-20,0.0036581990004587407,0.01261292721388943,-0.21374017881998278,1
2002-09-23,-0.016326197881635977,0.012549264290678286,-0.2265768122469475,3
2002-09-24,-0.012983908263752399,0.012398076261881429,-0.23661886796579212,3
2002-09-25,0.019097386554255438,0.013240502880041425,-0.2220402833991098,3
2002-09-26,0.0160827322125477,0.013959252460250676,-0.2095285656048682,3
2002-09-27,-0.019452220720638753,0.014049907983751305,-0.22490499042008225,3
2002-09-30,-0.009399757458408509,0.014059044473784452,-0.23219069551735624,3
2002-10-01,0.027110899642868794,0.015626832618543324,-0.21137469451866636,3
2002-10-02,-0.018102428691248597,0.014618519765253293,-0.22565072787525634,3
2002-10-03,-0.008437880137701826,0.014226775675258431,-0.23218459421816157,3
2002-10-04,-0.019496271014660692,0.014547549693393846,-0.24715413145851595,3
2002-10-07,-0.020452835941427244,0.014242375547429824,-0.2625519644969762,3
2002-10-08,0.008129194441905279,0.014387119078782633,-0.256557106025571,3
2002-10-09,-0.02444500804537094,0.014680690927477263,-0.2747305735500498,3
2002-10-10,0.025291299921104786,0.01619039208726947,-0.2563875669620965,3
2002-10-11,0.029962303931539622,0.01774636053112244,-0.2341072252361433,3
2002-10-14,0.001825721813408618,0.017776574331353476,-0.2327089180905249,3
2002-10-15,0.03826376597930071,0.019948878856734374,-0.20334947169433626,3
2002-10-16,-0.01652540726657472,0.020031914222696155,-0.21651444612371923,3
2002-10-17,0.020963951474652784,0.020535707418093997,-0.20008949299116552,3
2002-10-18,0.0035744824257220175,0.019781975885930697,-0.19723022694171202,3
2002-10-21,0.012161826811699507,0.01991816445161098,-0.1874670799921099,3
2002-10-22,-0.012048421029058343,0.01974513137190177,-0.1972568187123351,3
2002-10-23,0.006608998649689998,0.01946470224066043,-0.19195149011115706,3
2002-10-24,-0.009155350146376624,0.019263895636295072,-0.19934945715444727,3
2002-10-25,0.012965755320502925,0.019158005094579853,-0.18896841811868395,3
2002-10-28,-0.0038383797537222507,0.01860333959165529,-0.1920814653222065,3
2002-10-29,-0.01132905274685692,0.0186678333462092,-0.20123441701673456,3
2002-10-30,0.011912216470704274,0.017927550876333926,-0.19171934848288966,3
2002-10-31,0.0004682236564578899,0.01737069686275375,-0.1913408923607921,3
2002-11-01,0.014089315794994377,0.01737587528426912,-0.17994743882276493,3
2002-11-04,0.009846321297611997,0.016615730504171734,-0.17187293782448418,1
2002-11-05,0.004258039405784635,0.01559024885518483,-0.16834674016074405,1
2002-11-06,0.009180330247231585,0.015599596071790178,-0.16071188858423308,1
2002-11-07,-0.01874530402032594,0.015086254326323047,-0.17644459939336674,1
2002-11-08,-0.008472226255326162,0.014742632156436852,-0.1834219470811019,1
2002-11-11,-0.016442275504875085,0.014214597734782817,-0.19684834839842896,1
2002-11-12,0.008235509054715758,0.014271254213174454,-0.19023398569935435,1
2002-11-13,-0.0023390646808727584,0.011731722991409082,-0.19212808078317611,1
2002-11-14,0.01993684358722159,0.011748135589819353,-0.1760216646912418,1
2002-11-15,0.004790019170223773,0.010980014010503449,-0.17207479266926382,1
2002-11-18,-0.006214407751021531,0.011103458952672835,-0.17721985749496608,1
2002-11-19,-0.0051248261039362015,0.010891393715183747,-0.18143646264707622,1
2002-11-20,0.014799392762764534,0.010931693316987302,-0.16932221935651243,1
2002-11-21,0.01998869648129571,0.01160223230631298,-0.15271805332547347,1
2002-11-22,-0.0005768558002087414,0.011325560344923356,-0.15320681283082477,1
2002-11-25,0.002150936152094635,0.01108021084973461,-0.15138541475119513,1
2002-11-26,-0.014716149581084975,0.011618665710996018,-0.16387375392440695,1
2002-11-27,0.022466612560321828,0.01205609760036035,-0.14508882950231025,1
2002-11-29,0.00015246044311357607,0.011908726836000225,-0.1449584893664334,1
2002-12-02,0.003338757277382535,0.011897706254752836,-0.14210371330034133,1
2002-12-03,-0.011244214210817229,0.011988924638721933,-0.15175008291865696,1
2002-12-04,-0.005662036003606922,0.011938243813045452,-0.15655290448922815,1
2002-12-05,-0.008209747707546785,0.012074277736854357,-0.16347739234803468,1
2002-12-06,0.004723499984292042,0.011949782689245795,-0.15952607782393072,1
2002-12-09,-0.0188519657223849,0.0119582285025734,-0.17537066339535232,1
2002-12-10,0.011685304351911188,0.012041936060202298,-0.1657346186196124,1
2002-12-11,0.0013734307479489865,0.011352875915773735,-0.16458881289287522,1
2002-12-12,0.0011586581692095246,0.0112612667214985,-0.1636208568962845,1
2002-12-13,-0.01252821239520857,0.011652239190581469,-0.17409919244401031,1
2002-12-16,0.017954903965516182,0.011499197976248097,-0.15927022275930014,1
2002-12-17,-0.0064880993748742824,0.01157749851799415,-0.16472496110145368,1
2002-12-18,-0.012082594058386258,0.01181564016736894,-0.17481725032356762,1
2002-12-19,-0.0035456171453753897,0.011785007282149842,-0.17774303242888845,1
2002-12-20,0.00911767903114324,0.011496709051263999,-0.17024595731745398,1
2002-12-23,0.001629456622664207,0.010561491820857694,-0.16889390909742252,1
2002-12-24,-0.0029174854141032383,0.010570651526860543,-0.17131864899520308,1
2002-12-26,-0.0011340568118687069,0.010546343807780573,-0.1722584207261786,1
2002-12-27,-0.01223154073489738,0.010399244751005832,-0.1823829755710347,1
2002-12-30,0.0030264318085222214,0.008971828234534246,-0.17990851340111355,1
2002-12-31,0.0018501420912220656,0.008999229881831501,-0.17839122762310414,1
2003-01-02,0.024511610952068434,0.010646043076245443,-0.1582522730397951,1
2003-01-03,0.0013101076550878757,0.010382444397651366,-0.15714949289905172,1
2003-01-06,0.014448493971904305,0.010778485647190621,-0.14497157242798725,1
2003-01-07,-0.008243442838309053,0.010779881471167924,-0.1520199503958064,1
2003-01-08,-0.010877142522044263,0.011023765576950093,-0.16124355025120143,1
2003-01-09,0.012807247550624953,0.010473496883362974,-0.15050138876458527,1
2003-01-10,0.0015148780013675138,0.01020921983088137,-0.1492145020062326,1
2003-01-13,0.00032136517709533796,0.010209792348704087,-0.14894108917399973,1
2003-01-14,0.003320938760444375,0.01022307162840221,-0.14611477464961597,1
2003-01-15,-0.006583847051535386,0.009906084766782878,-0.15173662437288868,1
2003-01-16,-0.0021306166673746418,0.009161238861886222,-0.1535439484593233,1
2003-01-17,-0.014400859196588227,0.009608899774903243,-0.16573364287366052,1
2003-01-21,-0.014121751245345785,0.009746280758885442,-0.17751494484135946,1
2003-01-22,-0.00838439771783392,0.009887716428901776,-0.18441098666078412,1
2003-01-23,0.007979394059873473,0.009836256261111157,-0.17790308053244702,1
2003-01-24,-0.019403877386992056,0.010656431953453942,-0.19385494835801922,1
2003-01-27,-0.016592692971253126,0.011159930365522222,-0.20723106569020958,1
2003-01-28,0.007405803818086535,0.01134890253868678,-0.20135997448963766,1
2003-01-29,0.006622766390728269,0.011214225583782116,-0.19607076817039723,1
2003-01-30,-0.013044243338366441,0.01148905021646792,-0.2065574166972085,1
2003-01-31,0.011850580303347378,0.011837226860224346,-0.19715466164768347,1
2003-02-03,0.0013817511515206622,0.010320451150993823,-0.19604532917692225,1
2003-02-04,-0.007068306524935949,0.010342563911168844,-0.2017279272224537,1
2003-02-05,-0.003547981888940562,0.009582798617767884,-0.2045601820791155,1
2003-02-06,-0.006928677522441474,0.00955375622140796,-0.2100715280659989,1
2003-02-07,-0.010431686929419514,0.009536635075879358,-0.2183118145818492,1
2003-02-10,0.00398971900389331,0.00896891776949013,-0.21519309837336753,1
2003-02-11,-0.00320589288019783,0.008889796465819692,-0.21770910523162243,1
2003-02-12,-0.01092918371904838,0.008958187800192937,-0.22625890614228472,1
2003-02-13,-0.0008991236111362277,0.008820558546244214,-0.22695459502867854,1
2003-02-14,0.011743998185945582,0.0095038338800971,-0.21787595119504183,1
2003-02-18,0.017348607969863573,0.010567521610850759,-0.20430718768852227,1
2003-02-19,-0.008490787312461402,0.010321399012345151,-0.21106324612391333,1
2003-02-20,-0.002823575896365066,0.009979934448930972,-0.21329086892591434,1
2003-02-21,0.008691410580615778,0.010134013613011696,-0.20645325686023003,1
2003-02-24,-0.012243587022608556,0.010173423016760875,-0.21616911546636933,1
2003-02-25,0.0008846337276623553,0.009393177599028718,-0.21547571222912737,1
2003-02-26,-0.008661804116341846,0.008891582187330733,-0.22227110793431135,1
2003-02-27,0.008199101608312668,0.008930119957395528,-0.21589442972454423,1
2003-02-28,0.0039047902106307468,0.008835805956569595,-0.21283266196963155,1
2003-03-03,-0.0031493825840350894,0.00841321824813233,-0.21531175307474568,1
2003-03-04,-0.011461872760102377,0.00823907016947063,-0.22430574991735075,1
2003-03-05,0.0030444921234529998,0.008277106543892432,-0.22194415488276636,1
2003-03-06,-0.007252640602609452,0.008283373946937293,-0.22758711429616127,1
2003-03-07,0.0018942873685119932,0.008302334420324659,-0.2261239423234966,1
2003-03-10,-0.01883022975207575,0.009077581180103073,-0.2406962062891758,1
2003-03-11,-0.005584385570294137,0.008908288123182232,-0.24493645143824413,1
2003-03-12,-0.0019480366336399786,0.008815379582521725,-0.24640734289156857,1
2003-03-13,0.02530783384330496,0.010615338240588931,-0.22733554513993368,1
2003-03-14,0.0014214102205330208,0.01034953377966202,-0.22623727198675297,1
2003-03-17,0.02487959856315084,0.01167499338896641,-0.20698636593065484,1
2003-03-18,0.006966681013139495,0.011506222023058829,-0.2014616929030232,1
2003-03-19,0.0038593469620310005,0.010912162342476371,-0.1983798565134631,1
2003-03-20,0.004838083380877232,0.010755075900754044,-0.19450155141948453,1
2003-03-21,0.016995615404167098,0.011256556584035743,-0.18081160957875683,1
2003-03-24,-0.02619029652218633,0.012699147053723676,-0.20226639643142166,1
2003-03-25,0.009009548176104939,0.012492419587697211,-0.19507917709837275,1
2003-03-26,-0.002750836840733083,0.012524185776574107,-0.19729338295188378,1
2003-03-27,-0.0014970809865979414,0.012339292512575505,-0.19849509976608287,1
2003-03-28,-0.0032971702610058383,0.012282456938160404,-0.2011377978871846,1
2003-03-31,-0.01476225173489033,0.012726151584866733,-0.21293080281626287,1
2003-04-01,0.010933096182096072,0.012917559805440664,-0.20432569958148789,1
2003-04-02,0.01851016520255771,0.013155383606771027,-0.18959763683331174,1
2003-04-03,-0.0019289467980282379,0.013183569960513453,-0.1911608598768566,1
2003-04-04,0.0019654763411054107,0.013014849015679722,-0.18957110568318447,1
2003-04-07,0.006064162831548141,0.013038998698074398,-0.1846565329046558,1
2003-04-08,-0.0023281483104709176,0.012151907508009279,-0.18655477342002733,1
2003-04-09,-0.009936952206324061,0.012347554495261986,-0.19463793975901497,1
2003-04-10,0.0025512696968469626,0.012293622607608133,-0.19258324393973186,1
2003-04-11,-0.0017732460827013965,0.01125280713208028,-0.19401499253952315,1
2003-04-14,0.0139930570921323,0.01154697948791151,-0.18273679831472603,1
2003-04-15,0.008106650028466533,0.010463265843024138,-0.17611153155751938,1
2003-04-16,-0.006817073410675687,0.010559632871148921,-0.18172803972910095,1
2003-04-17,0.012824252263688827,0.010849070961336464,-0.1712343136902838,1
2003-04-21,0.0013309139594343655,0.010824398499717908,-0.17013129786927397,1
2003-04-22,0.015006415824220116,0.01068966439723917,-0.1576779430455945,1
2003-04-23,0.006596006154742366,0.008663640154568227,-0.15212198157364804,1
2003-04-24,-0.00631635701464945,0.008771874336677686,-0.15747748184290247,1
2003-04-25,-0.010773371121651075,0.009164761975055506,-0.16655428960935695,1
2003-04-28,0.014623827835218931,0.009539555416821832,-0.15436612303060251,1
2003-04-29,0.005382784864892317,0.009459030765943321,-0.14981425779641133,1
2003-04-30,0.0032301400396954724,0.008538658411524713,-0.1470680387893413,1
2003-05-01,0.00014803452815240686,0.008415978666619759,-0.14694177540891742,1
2003-05-02,0.014671020338430577,0.008106314972577015,-0.1344265408460762,1
2003-05-05,0.002280227522386941,0.008025508087382775,-0.1324528364218657,1
2003-05-06,0.01379892503473255,0.008331358463635596,-0.12048161814755615,1
2003-05-07,-0.003793884590688851,0.00848183701915779,-0.12381840938369376,1
2003-05-08,-0.008987679601229882,0.008826814317415908,-0.1316932487926491,1
2003-05-09,0.01165403771398035,0.008476777420904193,-0.1215739691667748,1
2003-05-12,0.010272471644276372,0.008569638399205383,-0.11255036267344629,1
2003-05-13,-0.0010434136968650082,0.008544173367504203,-0.11347633978031067,1
2003-05-14,-0.000528233225507476,0.008329209767334266,-0.11394463103283718,1
2003-05-15,0.0045021488831532685,0.008274908655554115,-0.10995547784302957,1
2003-05-16,-0.0021150570048030556,0.008035775525139016,-0.1118379727442043,1
2003-05-19,-0.018888298113049082,0.009181109194192868,-0.12861384188770178,1
2003-05-20,0.0015112332450238448,0.009180113179598184,-0.12729697415630895,1
2003-05-21,0.0031543789571280853,0.008721771103024757,-0.12454413809576564,1
2003-05-22,0.008209688228943371,0.00877240444481869,-0.11735691841133106,1
2003-05-23,0.004635257256990458,0.008579696261793213,-0.11326564066206472,1
2003-05-27,0.01482868393571305,0.008420749086419807,-0.10011653711250552,1
2003-05-28,0.003930042946319376,0.00804145848912288,-0.09657995645667504,1
2003-05-29,0.0004144789424727582,0.008046601194858847,-0.09620550787241858,1
2003-05-30,0.012573109075042204,0.008316800450259818,-0.08484200114147603,1
2003-06-02,0.006147774967705325,0.008302839874427648,-0.07921581570459837,1
2003-06-03,0.002033662819742286,0.007915118786962109,-0.07734325114398996,1
2003-06-04,0.01208721266341049,0.008151616320145707,-0.0661909028052365,0
2003-06-05,0.0064710131337409275,0.007841570841656539,-0.06014821187288241,0
2003-06-06,-0.002528374929001704,0.007789878349183863,-0.06252450957096042,0
2003-06-09,-0.010690219721599009,0.00793123139816604,-0.07254632854726062,0
2003-06-10,0.008042157236299231,0.007775755963437105,-0.06508760029205468,0
2003-06-11,0.012479855628748326,0.007893004066824248,-0.05342002851817288,0
2003-06-12,0.0016999019213201829,0.007843440200374882,-0.05181093540596776,0
2003-06-13,-0.007999732858351743,0.008184788728302072,-0.05939619462193052,0
2003-06-16,0.014702240327112662,0.008578975983349951,-0.045567211422665385,0
2003-06-17,0.002599557424561759,0.00848957516348852,-0.04308610858087392,0
2003-06-18,-0.0022928953054084005,0.006919683250643849,-0.045280211950189046,0
2003-06-19,-0.010749779988486342,0.00765243736236607,-0.055543239622378865,0
2003-06-20,-0.00047901210715999313,0.007708574563141955,-0.055995645845288725,0
2003-06-23,-0.014096005998716023,0.008537395694220315,-0.0693023368842676,0
2003-06-24,0.0001836620485044241,0.008538617818808568,-0.06913140304492137,0
2003-06-25,-0.0015039833598029827,0.008076522325660685,-0.07053141392490497,0
2003-06-26,0.008479813218684226,0.008202958468889571,-0.06264969392235359,0
2003-06-27,-0.004311742711112106,0.008306741472941716,-0.06669130727234254,0
2003-06-30,-0.0006950284820343828,0.007923269863935956,-0.06733998339631857,0
2003-07-01,0.005349777801467158,0.007898882354194909,-0.062350459543176334,0
2003-07-02,0.01271523127765379,0.008309176161640517,-0.0504280287788821,0
2003-07-03,-0.004549810271260933,0.008027927016260275,-0.05474840108684549,0
2003-07-07,0.015257890095625982,0.008559996822482383,-0.04032585607791379,0
2003-07-08,0.00551445999422227,0.008572781218937913,-0.03503377140376583,0
2003-07-09,-0.0014407376147800583,0.00814692634673752,-0.03642403454629692,0
2003-07-10,-0.012659553980333256,0.008600392185535821,-0.04862247649510978,0
2003-07-11,0.006930040904014395,0.008305927844591665,-0.04202939134206094,0
2003-07-14,0.008546405195029593,0.008483621847791915,-0.03384218635554087,0
2003-07-15,-0.005211649222963908,0.008357793104877376,-0.038877461974281484,0
2003-07-16,-0.004026846666122299,0.00781078473810877,-0.04274775506226535,0
2003-07-17,-0.014455209852385619,0.008409202934738902,-0.05658503714450752,0
2003-07-18,0.008108945892863236,0.00861106274619099,-0.04893493625619483,0
2003-07-21,-0.009539706938737631,0.008540324970271235,-0.05800781824398257,0
2003-07-22,0.007846204985629135,0.008712832745934294,-0.050616754491064855,0
2003-07-23,0.0019870614898697177,0.008066396808219684,-0.04873027160478648,0
2003-07-24,-0.0015702942571561242,0.00808512040561381,-0.05022404499629201,0
2003-07-25,0.011061428636222554,0.008351948955701845,-0.03971816604961841,0
2003-07-28,0.0028663200813366175,0.0082089324807449,-0.036965690945223686,0
2003-07-29,-0.003217148986597079,0.008174788248618595,-0.04006391579665739,0
2003-07-30,-0.0023954478371216374,0.008204655884791707,-0.042363392613337374,0
2003-07-31,0.002225429073035945,0.008155562828325656,-0.04023224026585568,0
2003-08-01,-0.007792842878222994,0.007925117262149757,-0.04771155961704788,0
2003-08-04,-0.002108938655220507,0.007870205497048154,-0.049719877519891126,0
2003-08-05,-0.012388564770811723,0.007545469338099742,-0.061492484367650875,0
2003-08-06,-0.0009446161760848137,0.007395326474130344,-0.062379013748294236,0
2003-08-07,0.004821651008121828,0.007516412237181141,-0.05785813257469756,0
2003-08-08,0.001808129798627814,0.007046864887387211,-0.05615461778967105,0
2003-08-11,0.005449704094324011,0.006977410929609947,-0.05101093974583056,0
2003-08-12,0.008694332462101342,0.006986989363149133,-0.042760113353083745,0
2003-08-13,0.0003151510977183931,0.006900965267893229,-0.04245843815202703,0
2003-08-14,0.0064255862431251975,0.006984185950578594,-0.03630567226499609,0
2003-08-15,0.0009900582583120723,0.006105970366872068,-0.035351558737333685,0
2003-08-18,0.00992405142423898,0.006222211238745031,-0.025778337999930977,0
2003-08-19,0.004236827291282863,0.005745152941976047,-0.02165072907461002,0
2003-08-20,-0.00018063118564426905,0.0055891219821366305,-0.02182744946339148,0
2003-08-21,0.005444355052737347,0.0056566017790968546,-0.016501930795428374,0
2003-08-22,-0.007750636288204561,0.005981411239845175,-0.02412466661998446,0
2003-08-25,-0.0029044725688947273,0.005607560896379296,-0.02695906975644775,0
2003-08-26,0.0007290559916938343,0.0055845529464487835,-0.02624966843609023,0
2003-08-27,0.003694841518428169,0.005555535296067162,-0.022651815282444684,0
2003-08-28,0.006020052713616016,0.005611365598768434,-0.016768127690887973,2
2003-08-29,0.004247147740482873,0.005645781560512163,-0.01259219666603958,2
